title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Popster,Space of a Day,0.63,0.878,4,-7.213,1,0.0294,0.000222,3.06e-05,0.1,0.671,135.452,n,3A5r18zgzqKjocWrhyqrsj,spotify:track:3A5r18zgzqKjocWrhyqrsj,https://api.spotify.com/v1/tracks/3A5r18zgzqKjocWrhyqrsj,https://api.spotify.com/v1/audio-analysis/3A5r18zgzqKjocWrhyqrsj,191830,4,7
Mismo Lugar,J-Eclectic,0.718,0.6,4,-9.558,0,0.0307,0.435,0.00114,0.109,0.345,110.043,n,6jgITJBVNUNMvfwwLy0iMv,spotify:track:6jgITJBVNUNMvfwwLy0iMv,https://api.spotify.com/v1/tracks/6jgITJBVNUNMvfwwLy0iMv,https://api.spotify.com/v1/audio-analysis/6jgITJBVNUNMvfwwLy0iMv,122182,4,2
Lift off,J-Eclectic,0.837,0.399,5,-11.804,1,0.0485,0.192,0.143,0.112,0.466,119.988,n,7MSpOSLYk8AiIo0rUym7jt,spotify:track:7MSpOSLYk8AiIo0rUym7jt,https://api.spotify.com/v1/tracks/7MSpOSLYk8AiIo0rUym7jt,https://api.spotify.com/v1/audio-analysis/7MSpOSLYk8AiIo0rUym7jt,192000,4,4
Fear to Lose,Coolness,0.77,0.672,7,-7.569,0,0.0571,0.38,0.0,0.321,0.59,119.965,n,4ITcH52rIxhavgun1ucSvs,spotify:track:4ITcH52rIxhavgun1ucSvs,https://api.spotify.com/v1/tracks/4ITcH52rIxhavgun1ucSvs,https://api.spotify.com/v1/audio-analysis/4ITcH52rIxhavgun1ucSvs,193000,4,6
Gateway to the Americas,J-Eclectic,0.832,0.377,9,-11.011,0,0.0829,0.253,0.888,0.113,0.462,120.023,n,1wMMQBXdjh8G7VJcfvkDp7,spotify:track:1wMMQBXdjh8G7VJcfvkDp7,https://api.spotify.com/v1/tracks/1wMMQBXdjh8G7VJcfvkDp7,https://api.spotify.com/v1/audio-analysis/1wMMQBXdjh8G7VJcfvkDp7,104000,4,8
Gravy,Kidricc James,0.938,0.676,10,-5.958,0,0.054,0.037,0.0,0.112,0.398,105.98,n,1qkSGmEylQ44Q7I32wsTVE,spotify:track:1qkSGmEylQ44Q7I32wsTVE,https://api.spotify.com/v1/tracks/1qkSGmEylQ44Q7I32wsTVE,https://api.spotify.com/v1/audio-analysis/1qkSGmEylQ44Q7I32wsTVE,202642,4,6
I Remember,YNE Sosa,0.495,0.485,10,-10.817,1,0.21,0.0784,0.0,0.0823,0.265,95.493,n,0usNhs05OLf6hWJK0TkrFK,spotify:track:0usNhs05OLf6hWJK0TkrFK,https://api.spotify.com/v1/tracks/0usNhs05OLf6hWJK0TkrFK,https://api.spotify.com/v1/audio-analysis/0usNhs05OLf6hWJK0TkrFK,210913,5,4
Mind Gone,YNE Sosa,0.778,0.526,9,-9.043,1,0.247,0.397,0.0,0.0797,0.642,159.824,n,6g4Vif07vPEwO0DAFAxGve,spotify:track:6g4Vif07vPEwO0DAFAxGve,https://api.spotify.com/v1/tracks/6g4Vif07vPEwO0DAFAxGve,https://api.spotify.com/v1/audio-analysis/6g4Vif07vPEwO0DAFAxGve,216250,4,4
No Choice,YNE Sosa,0.734,0.567,5,-7.961,0,0.346,0.337,0.0,0.324,0.502,141.912,n,4e6xhaSda3DaMPN1EXgXnv,spotify:track:4e6xhaSda3DaMPN1EXgXnv,https://api.spotify.com/v1/tracks/4e6xhaSda3DaMPN1EXgXnv,https://api.spotify.com/v1/audio-analysis/4e6xhaSda3DaMPN1EXgXnv,229920,4,6
Bed Rock,YNE Sosa,0.737,0.513,1,-8.273,1,0.128,0.0497,0.0,0.323,0.371,170.086,n,2hgwXTErHrN3fyS2HmnpjB,spotify:track:2hgwXTErHrN3fyS2HmnpjB,https://api.spotify.com/v1/tracks/2hgwXTErHrN3fyS2HmnpjB,https://api.spotify.com/v1/audio-analysis/2hgwXTErHrN3fyS2HmnpjB,209006,4,7
Popping In This Bitxh,YNE Sosa,0.584,0.382,0,-11.738,0,0.298,0.00365,0.0,0.184,0.0353,99.877,n,6J3jGOTFLEAAHFVJUY2FKk,spotify:track:6J3jGOTFLEAAHFVJUY2FKk,https://api.spotify.com/v1/tracks/6J3jGOTFLEAAHFVJUY2FKk,https://api.spotify.com/v1/audio-analysis/6J3jGOTFLEAAHFVJUY2FKk,300095,4,2
Baltimore The New Chi-raq,YNE Sosa,0.727,0.726,10,-6.628,0,0.311,0.0379,0.0,0.105,0.504,140.038,n,02ZF81fegst1A92nYJjSmY,spotify:track:02ZF81fegst1A92nYJjSmY,https://api.spotify.com/v1/tracks/02ZF81fegst1A92nYJjSmY,https://api.spotify.com/v1/audio-analysis/02ZF81fegst1A92nYJjSmY,180696,4,6
Keep It Real,YNE Sosa,0.774,0.771,8,-6.312,1,0.052,0.269,0.0,0.168,0.524,120.018,n,0UDPUcpkEkHb6k3pwPFFuU,spotify:track:0UDPUcpkEkHb6k3pwPFFuU,https://api.spotify.com/v1/tracks/0UDPUcpkEkHb6k3pwPFFuU,https://api.spotify.com/v1/audio-analysis/0UDPUcpkEkHb6k3pwPFFuU,241554,4,4
Nutz Hang,YNE Sosa,0.687,0.598,8,-10.182,0,0.212,0.0514,0.0,0.072,0.803,160.042,n,356XmpdZrsGlfaQbcsAJK2,spotify:track:356XmpdZrsGlfaQbcsAJK2,https://api.spotify.com/v1/tracks/356XmpdZrsGlfaQbcsAJK2,https://api.spotify.com/v1/audio-analysis/356XmpdZrsGlfaQbcsAJK2,210077,4,6
Crabs In The Bucket,YNE Sosa,0.681,0.706,7,-7.508,1,0.334,0.0205,0.0,0.175,0.349,140.101,n,2pNejRRPyOACe4xVjesgpz,spotify:track:2pNejRRPyOACe4xVjesgpz,https://api.spotify.com/v1/tracks/2pNejRRPyOACe4xVjesgpz,https://api.spotify.com/v1/audio-analysis/2pNejRRPyOACe4xVjesgpz,220212,4,0
Is You ?,YNE Sosa,0.697,0.309,8,-9.804,0,0.0577,0.0969,0.0,0.233,0.42,144.036,n,1EjlxDlPosKrivsFGX3tcp,spotify:track:1EjlxDlPosKrivsFGX3tcp,https://api.spotify.com/v1/tracks/1EjlxDlPosKrivsFGX3tcp,https://api.spotify.com/v1/audio-analysis/1EjlxDlPosKrivsFGX3tcp,253623,4,6
Run It Up,YNE Sosa,0.713,0.528,0,-9.497,1,0.327,0.0113,0.0,0.277,0.485,141.001,n,3nfRpNO7wBCl65brZlptLO,spotify:track:3nfRpNO7wBCl65brZlptLO,https://api.spotify.com/v1/tracks/3nfRpNO7wBCl65brZlptLO,https://api.spotify.com/v1/audio-analysis/3nfRpNO7wBCl65brZlptLO,177319,4,0
By the Book,SYL noiZ,0.741,0.637,3,-7.418,0,0.303,0.15,0.0,0.174,0.528,78.035,n,3JKLff4uL34K41eZ4TxcAs,spotify:track:3JKLff4uL34K41eZ4TxcAs,https://api.spotify.com/v1/tracks/3JKLff4uL34K41eZ4TxcAs,https://api.spotify.com/v1/audio-analysis/3JKLff4uL34K41eZ4TxcAs,160131,3,2
Here for You,Hope College Worship,0.342,0.497,0,-11.194,1,0.0292,0.398,0.000361,0.104,0.2,84.732,n,5NTAjpQlaIIiB50Il10eev,spotify:track:5NTAjpQlaIIiB50Il10eev,https://api.spotify.com/v1/tracks/5NTAjpQlaIIiB50Il10eev,https://api.spotify.com/v1/audio-analysis/5NTAjpQlaIIiB50Il10eev,343307,4,12
Gloria Sea Dios,Hope College Worship,0.418,0.731,7,-10.162,1,0.0599,0.0505,0.00015,0.152,0.387,126.955,n,2nyePKBH0il1wtgcgxtd4h,spotify:track:2nyePKBH0il1wtgcgxtd4h,https://api.spotify.com/v1/tracks/2nyePKBH0il1wtgcgxtd4h,https://api.spotify.com/v1/audio-analysis/2nyePKBH0il1wtgcgxtd4h,329760,4,9
All the Poor and Powerless,Hope College Worship,0.296,0.23,2,-12.23,1,0.0295,0.723,1.45e-05,0.18,0.0956,134.501,n,5SWHyCBVxKmfDVLyYJVRe5,spotify:track:5SWHyCBVxKmfDVLyYJVRe5,https://api.spotify.com/v1/tracks/5SWHyCBVxKmfDVLyYJVRe5,https://api.spotify.com/v1/audio-analysis/5SWHyCBVxKmfDVLyYJVRe5,388040,4,12
Fall Afresh,Hope College Worship,0.409,0.125,10,-17.161,1,0.0298,0.774,5.67e-06,0.0645,0.136,73.614,n,13hidFDrLs55qsJ2NzWyxz,spotify:track:13hidFDrLs55qsJ2NzWyxz,https://api.spotify.com/v1/tracks/13hidFDrLs55qsJ2NzWyxz,https://api.spotify.com/v1/audio-analysis/13hidFDrLs55qsJ2NzWyxz,383507,4,12
"10,000 Reasons (Bless the Lord)",Hope College Worship,0.368,0.186,1,-14.059,1,0.0295,0.845,0.0,0.104,0.142,137.783,n,776qHmtx4jXk7fIDHTwafN,spotify:track:776qHmtx4jXk7fIDHTwafN,https://api.spotify.com/v1/tracks/776qHmtx4jXk7fIDHTwafN,https://api.spotify.com/v1/audio-analysis/776qHmtx4jXk7fIDHTwafN,331227,4,12
I Can't Stop Praising Him,Hope College Worship,0.436,0.662,10,-10.869,0,0.0792,0.323,0.0,0.914,0.566,113.155,n,6QjXCBAlerBOfYaLYX78zg,spotify:track:6QjXCBAlerBOfYaLYX78zg,https://api.spotify.com/v1/tracks/6QjXCBAlerBOfYaLYX78zg,https://api.spotify.com/v1/audio-analysis/6QjXCBAlerBOfYaLYX78zg,230760,4,10
All Thy Fullness,Hope College Worship,0.328,0.211,3,-13.574,1,0.0284,0.798,0.00157,0.1,0.0475,135.631,n,1vucaajN0mLfcYWy2hOKt3,spotify:track:1vucaajN0mLfcYWy2hOKt3,https://api.spotify.com/v1/tracks/1vucaajN0mLfcYWy2hOKt3,https://api.spotify.com/v1/audio-analysis/1vucaajN0mLfcYWy2hOKt3,326773,4,12
In Feast or Fallow,Hope College Worship,0.483,0.442,0,-10.096,1,0.0328,0.763,0.0,0.815,0.334,137.742,n,4gDDR1ukHxSY5JSWzxW1I9,spotify:track:4gDDR1ukHxSY5JSWzxW1I9,https://api.spotify.com/v1/tracks/4gDDR1ukHxSY5JSWzxW1I9,https://api.spotify.com/v1/audio-analysis/4gDDR1ukHxSY5JSWzxW1I9,236520,3,10
Like Incense / Sometimes By Step (Reprise),Hope College Worship,0.232,0.25,5,-14.758,1,0.0341,0.5,0.000372,0.0741,0.145,148.421,n,6oPY1Jg0c3ulljaySXfaC8,spotify:track:6oPY1Jg0c3ulljaySXfaC8,https://api.spotify.com/v1/tracks/6oPY1Jg0c3ulljaySXfaC8,https://api.spotify.com/v1/audio-analysis/6oPY1Jg0c3ulljaySXfaC8,339800,4,12
One Thing Remains / Fall Afresh (Medley),Hope College Worship,0.205,0.304,10,-13.622,1,0.0284,0.755,0.0134,0.0995,0.182,75.427,n,5oUmKKhOLEFFEXhHKfWSfq,spotify:track:5oUmKKhOLEFFEXhHKfWSfq,https://api.spotify.com/v1/tracks/5oUmKKhOLEFFEXhHKfWSfq,https://api.spotify.com/v1/audio-analysis/5oUmKKhOLEFFEXhHKfWSfq,466973,4,12
Doxology,Hope College Worship,0.222,0.219,10,-31.738,0,0.219,0.784,0.0,0.743,0.458,124.454,n,6YQjYoMky9STOISEyrjs94,spotify:track:6YQjYoMky9STOISEyrjs94,https://api.spotify.com/v1/tracks/6YQjYoMky9STOISEyrjs94,https://api.spotify.com/v1/audio-analysis/6YQjYoMky9STOISEyrjs94,65773,5,10
Quasi-Star,Cavedoll,0.488,0.706,2,-9.974,1,0.0388,0.00359,0.00187,0.134,0.565,116.026,n,0QBUXStI8ZnU1VR4COaipQ,spotify:track:0QBUXStI8ZnU1VR4COaipQ,https://api.spotify.com/v1/tracks/0QBUXStI8ZnU1VR4COaipQ,https://api.spotify.com/v1/audio-analysis/0QBUXStI8ZnU1VR4COaipQ,219739,4,7
Al Green Flow,Kidricc James,0.951,0.61,10,-6.815,0,0.319,0.061,0.0,0.13,0.735,100.032,n,6DUSOEppHUOjpz4oATJktd,spotify:track:6DUSOEppHUOjpz4oATJktd,https://api.spotify.com/v1/tracks/6DUSOEppHUOjpz4oATJktd,https://api.spotify.com/v1/audio-analysis/6DUSOEppHUOjpz4oATJktd,141600,4,6
Ashes,Five Finger Death Punch,0.243,0.956,0,-4.629,1,0.18,0.000377,0.0,0.263,0.0926,179.699,n,5rkP77wQhp3KyVXEMbQvjH,spotify:track:5rkP77wQhp3KyVXEMbQvjH,https://api.spotify.com/v1/tracks/5rkP77wQhp3KyVXEMbQvjH,https://api.spotify.com/v1/audio-analysis/5rkP77wQhp3KyVXEMbQvjH,224093,4,9
The Way of the Fist,Five Finger Death Punch,0.32,0.811,0,-5.568,0,0.0504,0.00149,0.0,0.0986,0.124,159.958,n,4l4ytfBCPSovTX8CB5li3m,spotify:track:4l4ytfBCPSovTX8CB5li3m,https://api.spotify.com/v1/tracks/4l4ytfBCPSovTX8CB5li3m,https://api.spotify.com/v1/audio-analysis/4l4ytfBCPSovTX8CB5li3m,268667,4,9
Salvation,Five Finger Death Punch,0.503,0.94,11,-4.866,1,0.14,3.59e-05,0.0,0.0958,0.242,145.0,n,0Pi9dUMwwtlUr1Pa6pBOFF,spotify:track:0Pi9dUMwwtlUr1Pa6pBOFF,https://api.spotify.com/v1/tracks/0Pi9dUMwwtlUr1Pa6pBOFF,https://api.spotify.com/v1/audio-analysis/0Pi9dUMwwtlUr1Pa6pBOFF,200640,4,9
The Bleeding,Five Finger Death Punch,0.32,0.811,0,-5.568,0,0.0504,0.00149,0.0,0.0986,0.124,159.958,n,4l4ytfBCPSovTX8CB5li3m,spotify:track:4l4ytfBCPSovTX8CB5li3m,https://api.spotify.com/v1/tracks/4l4ytfBCPSovTX8CB5li3m,https://api.spotify.com/v1/audio-analysis/4l4ytfBCPSovTX8CB5li3m,268667,4,9
A Place to Die,Five Finger Death Punch,0.445,0.909,9,-4.822,0,0.0552,8.04e-06,0.0,0.161,0.222,92.485,n,59GAy4muiyN1NGZPK0JGK7,spotify:track:59GAy4muiyN1NGZPK0JGK7,https://api.spotify.com/v1/tracks/59GAy4muiyN1NGZPK0JGK7,https://api.spotify.com/v1/audio-analysis/59GAy4muiyN1NGZPK0JGK7,220067,4,9
The Devil's Own,Five Finger Death Punch,0.45,0.959,0,-4.813,1,0.147,0.000428,0.0,0.12,0.128,160.037,n,6x3P9NJx6DU9R4g8fvsDGw,spotify:track:6x3P9NJx6DU9R4g8fvsDGw,https://api.spotify.com/v1/tracks/6x3P9NJx6DU9R4g8fvsDGw,https://api.spotify.com/v1/audio-analysis/6x3P9NJx6DU9R4g8fvsDGw,252893,4,9
White Knuckles,Five Finger Death Punch,0.481,0.982,11,-3.885,1,0.198,1.94e-05,2.13e-06,0.247,0.0915,145.076,n,6gCV4OLvlfZ4eaYQqHJAnX,spotify:track:6gCV4OLvlfZ4eaYQqHJAnX,https://api.spotify.com/v1/tracks/6gCV4OLvlfZ4eaYQqHJAnX,https://api.spotify.com/v1/audio-analysis/6gCV4OLvlfZ4eaYQqHJAnX,249973,4,9
Death Before Dishonor,Five Finger Death Punch,0.397,0.943,0,-4.779,1,0.118,0.000204,5.23e-06,0.141,0.141,164.976,n,3dTVCGEQnUXiTcQugWlx39,spotify:track:3dTVCGEQnUXiTcQugWlx39,https://api.spotify.com/v1/tracks/3dTVCGEQnUXiTcQugWlx39,https://api.spotify.com/v1/audio-analysis/3dTVCGEQnUXiTcQugWlx39,234400,4,9
Meet the Monster,Five Finger Death Punch,0.565,0.922,6,-4.937,1,0.117,0.000244,0.0,0.112,0.394,130.033,n,3uzcQuFBAiUWUKt8TI87jp,spotify:track:3uzcQuFBAiUWUKt8TI87jp,https://api.spotify.com/v1/tracks/3uzcQuFBAiUWUKt8TI87jp,https://api.spotify.com/v1/audio-analysis/3uzcQuFBAiUWUKt8TI87jp,262853,4,9
Never Enough,Five Finger Death Punch,0.536,0.964,7,-4.093,1,0.127,0.000512,0.0,0.247,0.276,126.084,n,5RFGKcEjbcHBrr6jgU0wPE,spotify:track:5RFGKcEjbcHBrr6jgU0wPE,https://api.spotify.com/v1/tracks/5RFGKcEjbcHBrr6jgU0wPE,https://api.spotify.com/v1/audio-analysis/5RFGKcEjbcHBrr6jgU0wPE,209373,4,9
Stranger Than Fiction,Five Finger Death Punch,0.557,0.886,9,-5.657,1,0.0618,0.000245,1.24e-05,0.148,0.206,112.04,n,61CQHzXOUdT3YodO4mxFJX,spotify:track:61CQHzXOUdT3YodO4mxFJX,https://api.spotify.com/v1/tracks/61CQHzXOUdT3YodO4mxFJX,https://api.spotify.com/v1/audio-analysis/61CQHzXOUdT3YodO4mxFJX,200200,4,9
The Bleeding (Acoustic),Five Finger Death Punch,0.591,0.666,0,-5.849,0,0.0372,0.129,0.0,0.233,0.224,159.986,n,2dpavtcJm6sNa9G2zWi0da,spotify:track:2dpavtcJm6sNa9G2zWi0da,https://api.spotify.com/v1/tracks/2dpavtcJm6sNa9G2zWi0da,https://api.spotify.com/v1/audio-analysis/2dpavtcJm6sNa9G2zWi0da,217800,4,2
Go Away,ColdWater,0.617,0.544,2,-6.675,1,0.0339,0.0781,0.207,0.257,0.758,92.086,n,02fEhz5Z6hRIqxcFSeY5DG,spotify:track:02fEhz5Z6hRIqxcFSeY5DG,https://api.spotify.com/v1/tracks/02fEhz5Z6hRIqxcFSeY5DG,https://api.spotify.com/v1/audio-analysis/02fEhz5Z6hRIqxcFSeY5DG,216360,4,7
PHD,ColdWater,0.521,0.743,10,-6.858,0,0.034,0.165,0.122,0.276,0.526,95.049,n,7Hfxhnr0AWpwUoaFMnavEk,spotify:track:7Hfxhnr0AWpwUoaFMnavEk,https://api.spotify.com/v1/tracks/7Hfxhnr0AWpwUoaFMnavEk,https://api.spotify.com/v1/audio-analysis/7Hfxhnr0AWpwUoaFMnavEk,214104,4,6
Hey Pretty Lady,ColdWater,0.58,0.654,7,-10.489,1,0.0319,0.553,0.691,0.108,0.136,94.919,n,7pWd6b3UD4lATQG3CY3NTO,spotify:track:7pWd6b3UD4lATQG3CY3NTO,https://api.spotify.com/v1/tracks/7pWd6b3UD4lATQG3CY3NTO,https://api.spotify.com/v1/audio-analysis/7pWd6b3UD4lATQG3CY3NTO,268728,4,12
Dead Skin,ColdWater,0.397,0.716,8,-4.769,1,0.0342,0.76,0.148,0.105,0.233,79.961,n,1jFX9RRVQP9pOg4kGsdC0M,spotify:track:1jFX9RRVQP9pOg4kGsdC0M,https://api.spotify.com/v1/tracks/1jFX9RRVQP9pOg4kGsdC0M,https://api.spotify.com/v1/audio-analysis/1jFX9RRVQP9pOg4kGsdC0M,246840,4,12
I Thought I Lost This,ColdWater,0.505,0.316,0,-15.385,1,0.0237,0.722,0.877,0.0887,0.349,86.992,n,64rj2Bx2JYD8mdA20FXBvZ,spotify:track:64rj2Bx2JYD8mdA20FXBvZ,https://api.spotify.com/v1/tracks/64rj2Bx2JYD8mdA20FXBvZ,https://api.spotify.com/v1/audio-analysis/64rj2Bx2JYD8mdA20FXBvZ,229943,4,5
Suicide Blues,ColdWater,0.516,0.334,8,-11.765,1,0.0385,0.755,0.763,0.108,0.547,197.732,n,263LAN5zSdfScv1gJbIwfX,spotify:track:263LAN5zSdfScv1gJbIwfX,https://api.spotify.com/v1/tracks/263LAN5zSdfScv1gJbIwfX,https://api.spotify.com/v1/audio-analysis/263LAN5zSdfScv1gJbIwfX,236376,3,8
13,ColdWater,0.414,0.877,10,-8.357,0,0.062,0.135,0.944,0.11,0.595,119.972,n,53Fbr2O1WVfeJFqS4GPJ5t,spotify:track:53Fbr2O1WVfeJFqS4GPJ5t,https://api.spotify.com/v1/tracks/53Fbr2O1WVfeJFqS4GPJ5t,https://api.spotify.com/v1/audio-analysis/53Fbr2O1WVfeJFqS4GPJ5t,168240,4,8
GRASSHOPPER,ColdWater,0.378,0.847,6,-5.924,1,0.0536,0.105,0.000502,0.102,0.17,85.772,n,13p7td0pPeaSlfEHv7RwO0,spotify:track:13p7td0pPeaSlfEHv7RwO0,https://api.spotify.com/v1/tracks/13p7td0pPeaSlfEHv7RwO0,https://api.spotify.com/v1/audio-analysis/13p7td0pPeaSlfEHv7RwO0,180936,4,9
Seduction,Willow,0.45,0.632,11,-11.705,0,0.466,0.013,0.0,0.154,0.632,186.196,n,2AV2J4G4qPjtgL6ozwgvKt,spotify:track:2AV2J4G4qPjtgL6ozwgvKt,https://api.spotify.com/v1/tracks/2AV2J4G4qPjtgL6ozwgvKt,https://api.spotify.com/v1/audio-analysis/2AV2J4G4qPjtgL6ozwgvKt,185806,4,6
Por Tu Culpa,Jhon Ffire,0.654,0.312,4,-11.449,0,0.416,0.0116,0.852,0.0518,0.0701,89.038,n,6bgrFscGflF26smKxj6cjL,spotify:track:6bgrFscGflF26smKxj6cjL,https://api.spotify.com/v1/tracks/6bgrFscGflF26smKxj6cjL,https://api.spotify.com/v1/audio-analysis/6bgrFscGflF26smKxj6cjL,158165,4,8
Gravity,LaShaun Love,0.574,0.696,10,-7.605,0,0.425,0.211,0.0,0.127,0.747,175.859,n,2zu5LLstKkwWBQW6dFXOEl,spotify:track:2zu5LLstKkwWBQW6dFXOEl,https://api.spotify.com/v1/tracks/2zu5LLstKkwWBQW6dFXOEl,https://api.spotify.com/v1/audio-analysis/2zu5LLstKkwWBQW6dFXOEl,158182,4,6
I Caught Your Act,Hues Corporation,0.747,0.782,8,-8.237,1,0.0505,0.00853,0.00125,0.215,0.919,121.284,n,7ykOHVrUmqQc129hXVylyC,spotify:track:7ykOHVrUmqQc129hXVylyC,https://api.spotify.com/v1/tracks/7ykOHVrUmqQc129hXVylyC,https://api.spotify.com/v1/audio-analysis/7ykOHVrUmqQc129hXVylyC,270867,4,4
Ra migo santiago,Orgullo Guerrerense,0.645,0.725,5,-6.514,0,0.0381,0.085,0.0,0.273,0.965,147.126,n,0i4WVLitayn5rK7yqI5ev2,spotify:track:0i4WVLitayn5rK7yqI5ev2,https://api.spotify.com/v1/tracks/0i4WVLitayn5rK7yqI5ev2,https://api.spotify.com/v1/audio-analysis/0i4WVLitayn5rK7yqI5ev2,166656,3,2
Vuelve,Jhon Ffire,0.695,0.529,0,-9.314,0,0.0259,0.671,0.000247,0.112,0.389,101.998,n,3xCV0oqReuGeG8LY9379NA,spotify:track:3xCV0oqReuGeG8LY9379NA,https://api.spotify.com/v1/tracks/3xCV0oqReuGeG8LY9379NA,https://api.spotify.com/v1/audio-analysis/3xCV0oqReuGeG8LY9379NA,159093,4,2
山頂一隻猴,徐翊寧,0.606,0.547,2,-7.1,1,0.0337,0.0521,7.5e-05,0.351,0.28,111.899,n,0ib0LzaxDfFAkaoCHXCIZN,spotify:track:0ib0LzaxDfFAkaoCHXCIZN,https://api.spotify.com/v1/tracks/0ib0LzaxDfFAkaoCHXCIZN,https://api.spotify.com/v1/audio-analysis/0ib0LzaxDfFAkaoCHXCIZN,232880,4,7
斑馬,竹星合唱團,0.38,0.668,0,-7.595,1,0.0353,0.318,7.97e-06,0.178,0.484,108.255,n,3ZseyPqjjNlv3POr6HLYWO,spotify:track:3ZseyPqjjNlv3POr6HLYWO,https://api.spotify.com/v1/tracks/3ZseyPqjjNlv3POr6HLYWO,https://api.spotify.com/v1/audio-analysis/3ZseyPqjjNlv3POr6HLYWO,237387,4,7
灌肚猴,竹星合唱團,0.725,0.656,0,-7.192,1,0.0335,0.156,0.0,0.425,0.491,100.133,n,7us4kkVYSkfleooAYIFMqJ,spotify:track:7us4kkVYSkfleooAYIFMqJ,https://api.spotify.com/v1/tracks/7us4kkVYSkfleooAYIFMqJ,https://api.spotify.com/v1/audio-analysis/7us4kkVYSkfleooAYIFMqJ,175248,4,7
小學生,陳韋同,0.605,0.479,9,-6.76,1,0.0266,0.0094,0.00133,0.146,0.184,100.057,n,19STCy2HY7WbZ5aJds6mqt,spotify:track:19STCy2HY7WbZ5aJds6mqt,https://api.spotify.com/v1/tracks/19STCy2HY7WbZ5aJds6mqt,https://api.spotify.com/v1/audio-analysis/19STCy2HY7WbZ5aJds6mqt,165827,4,4
一隻牛仔真古錐,竹星合唱團,0.688,0.662,0,-8.364,1,0.0337,0.318,0.0,0.27,0.694,99.967,n,3EjUXgZpQoFE5RUNn4SnPG,spotify:track:3EjUXgZpQoFE5RUNn4SnPG,https://api.spotify.com/v1/tracks/3EjUXgZpQoFE5RUNn4SnPG,https://api.spotify.com/v1/audio-analysis/3EjUXgZpQoFE5RUNn4SnPG,184960,4,7
心願,陳韋同,0.681,0.802,1,-5.883,1,0.0262,0.0272,4.04e-05,0.33,0.852,99.97,n,5igC6pOeJ0NjTpGhOPxllx,spotify:track:5igC6pOeJ0NjTpGhOPxllx,https://api.spotify.com/v1/tracks/5igC6pOeJ0NjTpGhOPxllx,https://api.spotify.com/v1/audio-analysis/5igC6pOeJ0NjTpGhOPxllx,140680,4,7
五工工,竹星合唱團,0.561,0.75,10,-6.45,0,0.0256,0.0634,3.63e-05,0.115,0.904,92.025,n,7d6X5JBRgJ6Rz0JSn6xW43,spotify:track:7d6X5JBRgJ6Rz0JSn6xW43,https://api.spotify.com/v1/tracks/7d6X5JBRgJ6Rz0JSn6xW43,https://api.spotify.com/v1/audio-analysis/7d6X5JBRgJ6Rz0JSn6xW43,164601,4,6
唱歌,竹星合唱團,0.44,0.467,9,-8.246,1,0.0307,0.453,1.54e-06,0.224,0.394,120.007,n,52fFYZpQBd6Mopl3ThqpKg,spotify:track:52fFYZpQBd6Mopl3ThqpKg,https://api.spotify.com/v1/tracks/52fFYZpQBd6Mopl3ThqpKg,https://api.spotify.com/v1/audio-analysis/52fFYZpQBd6Mopl3ThqpKg,238920,3,12
百家春,竹星合唱團,0.567,0.536,9,-7.944,1,0.0267,0.229,0.000102,0.0963,0.376,81.035,n,5qYotIvjKJiu1i71tfTBmz,spotify:track:5qYotIvjKJiu1i71tfTBmz,https://api.spotify.com/v1/tracks/5qYotIvjKJiu1i71tfTBmz,https://api.spotify.com/v1/audio-analysis/5qYotIvjKJiu1i71tfTBmz,238227,4,4
春天到,竹星合唱團,0.481,0.382,10,-9.786,1,0.0287,0.745,6.3e-06,0.332,0.255,95.97,n,3fvpkJM8L8N1ILtedmYS9U,spotify:track:3fvpkJM8L8N1ILtedmYS9U,https://api.spotify.com/v1/tracks/3fvpkJM8L8N1ILtedmYS9U,https://api.spotify.com/v1/audio-analysis/3fvpkJM8L8N1ILtedmYS9U,206634,3,12
四時春,竹星合唱團,0.132,0.428,9,-7.875,1,0.0312,0.446,1.22e-06,0.157,0.214,203.2,n,73mjTZLNCgwg3P8OvU8mpk,spotify:track:73mjTZLNCgwg3P8OvU8mpk,https://api.spotify.com/v1/tracks/73mjTZLNCgwg3P8OvU8mpk,https://api.spotify.com/v1/audio-analysis/73mjTZLNCgwg3P8OvU8mpk,276360,3,9
新娘新娘水噹噹,竹星合唱團,0.49,0.516,9,-6.888,0,0.0283,0.107,0.0113,0.157,0.352,112.033,n,4Cm6UQfO2UG5VS63T2tHhz,spotify:track:4Cm6UQfO2UG5VS63T2tHhz,https://api.spotify.com/v1/tracks/4Cm6UQfO2UG5VS63T2tHhz,https://api.spotify.com/v1/audio-analysis/4Cm6UQfO2UG5VS63T2tHhz,214000,4,6
爸爸開車,徐翊寧,0.387,0.532,10,-8.116,1,0.0327,0.00947,1.36e-06,0.327,0.478,105.788,n,3780JfQX28Ed1We55EkIRo,spotify:track:3780JfQX28Ed1We55EkIRo,https://api.spotify.com/v1/tracks/3780JfQX28Ed1We55EkIRo,https://api.spotify.com/v1/audio-analysis/3780JfQX28Ed1We55EkIRo,235422,4,9
